@relation dados

@attribute Loja {SantanaShopping, PinheirosShopping}
@attribute DiaDaSemana {segunda-feira, terca-feira, quarta-feira, quinta-feira, sexta-feira, Sabado, domingo}
@attribute Mes {Fevereiro, Marco}
@attribute PeriodoDoDia {Manha, Tarde, Noite}
@attribute Fluxo {SemFluxo, FluxoBaixo, FluxoModerado, FluxoAlto}
@attribute FluxoDaVitrine {VitrineNenhumMovimento, VitrineBaixo, VitrineMedio, VitrineAlto}
@attribute Temperatura {Frio, Morno, Quente, MuitoQuente}
@attribute PrevisaoDoTempo {SemChuva, PoucaChuva, ChuvaLeve, ChuvaModerada, ChuvaForte, Tempestade}
@attribute Atendimentos {SemAtendimento, 1-3Atendimentos, 4-6Atendimentos, 7-9Atendimentos, 10-12Atendimentos, 13-15Atendimentos, 19Atendimentos}

@data
PinheirosShopping,Sabado,Fevereiro,Tarde,FluxoBaixo,VitrineBaixo,Morno,Tempestade,SemAtendimento
PinheirosShopping,Sabado,Fevereiro,Tarde,FluxoBaixo,VitrineMedio,Morno,Tempestade,SemAtendimento
PinheirosShopping,Sabado,Fevereiro,Tarde,FluxoBaixo,VitrineMedio,Morno,Tempestade,1-3Atendimentos
PinheirosShopping,Sabado,Fevereiro,Tarde,FluxoBaixo,VitrineMedio,Morno,Tempestade,SemAtendimento
PinheirosShopping,Sabado,Fevereiro,Tarde,FluxoBaixo,VitrineMedio,Morno,Tempestade,SemAtendimento
PinheirosShopping,Sabado,Fevereiro,Tarde,FluxoModerado,VitrineMedio,Morno,Tempestade,1-3Atendimentos
PinheirosShopping,Sabado,Fevereiro,Noite,FluxoModerado,VitrineMedio,Morno,Tempestade,1-3Atendimentos
PinheirosShopping,Sabado,Fevereiro,Noite,FluxoBaixo,VitrineMedio,Morno,Tempestade,1-3Atendimentos
PinheirosShopping,Sabado,Fevereiro,Noite,FluxoBaixo,VitrineMedio,Morno,Tempestade,1-3Atendimentos
PinheirosShopping,Sabado,Fevereiro,Noite,FluxoBaixo,VitrineBaixo,Morno,Tempestade,SemAtendimento
PinheirosShopping,domingo,Fevereiro,Manha,SemFluxo,VitrineNenhumMovimento,Morno,SemChuva,SemAtendimento
PinheirosShopping,domingo,Fevereiro,Manha,SemFluxo,VitrineNenhumMovimento,Morno,SemChuva,SemAtendimento
PinheirosShopping,domingo,Fevereiro,Manha,SemFluxo,VitrineNenhumMovimento,Morno,SemChuva,SemAtendimento
PinheirosShopping,domingo,Fevereiro,Tarde,SemFluxo,VitrineBaixo,Morno,SemChuva,SemAtendimento
PinheirosShopping,domingo,Fevereiro,Tarde,FluxoBaixo,VitrineBaixo,Morno,SemChuva,1-3Atendimentos
PinheirosShopping,domingo,Fevereiro,Tarde,FluxoBaixo,VitrineMedio,Morno,SemChuva,SemAtendimento
PinheirosShopping,domingo,Fevereiro,Tarde,FluxoBaixo,VitrineMedio,Morno,SemChuva,1-3Atendimentos
PinheirosShopping,domingo,Fevereiro,Tarde,FluxoBaixo,VitrineMedio,Morno,SemChuva,SemAtendimento
PinheirosShopping,domingo,Fevereiro,Tarde,FluxoBaixo,VitrineMedio,Morno,SemChuva,SemAtendimento
PinheirosShopping,domingo,Fevereiro,Noite,FluxoBaixo,VitrineBaixo,Morno,SemChuva,SemAtendimento
PinheirosShopping,domingo,Fevereiro,Noite,FluxoBaixo,VitrineBaixo,Morno,SemChuva,SemAtendimento
PinheirosShopping,domingo,Fevereiro,Noite,SemFluxo,VitrineNenhumMovimento,Morno,SemChuva,SemAtendimento
PinheirosShopping,domingo,Fevereiro,Noite,SemFluxo,VitrineNenhumMovimento,Morno,SemChuva,SemAtendimento
PinheirosShopping,segunda-feira,Fevereiro,Manha,FluxoBaixo,VitrineBaixo,Morno,ChuvaForte,1-3Atendimentos
PinheirosShopping,segunda-feira,Fevereiro,Manha,FluxoBaixo,VitrineBaixo,Morno,ChuvaForte,SemAtendimento
PinheirosShopping,segunda-feira,Fevereiro,Manha,FluxoBaixo,VitrineBaixo,Morno,ChuvaForte,1-3Atendimentos
PinheirosShopping,segunda-feira,Fevereiro,Tarde,FluxoBaixo,VitrineBaixo,Morno,ChuvaForte,1-3Atendimentos
PinheirosShopping,segunda-feira,Fevereiro,Tarde,FluxoBaixo,VitrineBaixo,Morno,ChuvaForte,1-3Atendimentos
PinheirosShopping,segunda-feira,Fevereiro,Tarde,FluxoBaixo,VitrineBaixo,Morno,ChuvaForte,1-3Atendimentos
PinheirosShopping,segunda-feira,Fevereiro,Tarde,FluxoBaixo,VitrineBaixo,Morno,ChuvaForte,1-3Atendimentos
PinheirosShopping,segunda-feira,Fevereiro,Tarde,FluxoBaixo,VitrineBaixo,Morno,ChuvaForte,1-3Atendimentos
PinheirosShopping,segunda-feira,Fevereiro,Tarde,FluxoBaixo,VitrineBaixo,MuitoQuente,ChuvaForte,SemAtendimento
PinheirosShopping,segunda-feira,Fevereiro,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,ChuvaForte,SemAtendimento
PinheirosShopping,segunda-feira,Fevereiro,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,ChuvaForte,1-3Atendimentos
PinheirosShopping,segunda-feira,Fevereiro,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,ChuvaForte,SemAtendimento
PinheirosShopping,segunda-feira,Fevereiro,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,ChuvaForte,SemAtendimento
PinheirosShopping,terca-feira,Fevereiro,Manha,SemFluxo,VitrineNenhumMovimento,Morno,SemChuva,SemAtendimento
PinheirosShopping,terca-feira,Fevereiro,Manha,SemFluxo,VitrineNenhumMovimento,Morno,SemChuva,SemAtendimento
PinheirosShopping,terca-feira,Fevereiro,Manha,SemFluxo,VitrineNenhumMovimento,Morno,SemChuva,SemAtendimento
PinheirosShopping,terca-feira,Fevereiro,Manha,SemFluxo,VitrineNenhumMovimento,Quente,SemChuva,SemAtendimento
PinheirosShopping,terca-feira,Fevereiro,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,terca-feira,Fevereiro,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,terca-feira,Fevereiro,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,terca-feira,Fevereiro,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,terca-feira,Fevereiro,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,terca-feira,Fevereiro,Tarde,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,terca-feira,Fevereiro,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,terca-feira,Fevereiro,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,terca-feira,Fevereiro,Noite,SemFluxo,VitrineNenhumMovimento,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,terca-feira,Fevereiro,Noite,SemFluxo,VitrineNenhumMovimento,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Manha,SemFluxo,VitrineNenhumMovimento,Quente,SemChuva,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Manha,SemFluxo,VitrineNenhumMovimento,Quente,SemChuva,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Quente,SemChuva,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,quarta-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Quente,SemChuva,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,4-6Atendimentos
PinheirosShopping,quarta-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Quente,SemChuva,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,quarta-feira,Marco,Noite,FluxoBaixo,VitrineMedio,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,quarta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,quarta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Noite,SemFluxo,VitrineNenhumMovimento,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Quente,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,quinta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Tarde,FluxoBaixo,VitrineNenhumMovimento,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,quinta-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Quente,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,quinta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,quinta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Noite,FluxoBaixo,VitrineNenhumMovimento,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Morno,ChuvaModerada,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Morno,ChuvaModerada,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Morno,ChuvaModerada,1-3Atendimentos
PinheirosShopping,sexta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,ChuvaModerada,1-3Atendimentos
PinheirosShopping,sexta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,ChuvaModerada,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,ChuvaModerada,1-3Atendimentos
PinheirosShopping,sexta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,ChuvaModerada,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,ChuvaModerada,1-3Atendimentos
PinheirosShopping,sexta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Quente,ChuvaModerada,1-3Atendimentos
PinheirosShopping,sexta-feira,Marco,Noite,FluxoBaixo,VitrineMedio,Quente,ChuvaModerada,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Quente,ChuvaModerada,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Quente,ChuvaModerada,1-3Atendimentos
PinheirosShopping,sexta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Quente,ChuvaModerada,SemAtendimento
PinheirosShopping,Sabado,Marco,Manha,FluxoBaixo,VitrineBaixo,Morno,ChuvaModerada,SemAtendimento
PinheirosShopping,Sabado,Marco,Manha,FluxoBaixo,VitrineBaixo,Morno,ChuvaModerada,SemAtendimento
PinheirosShopping,Sabado,Marco,Manha,FluxoBaixo,VitrineBaixo,Morno,ChuvaModerada,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,ChuvaModerada,4-6Atendimentos
PinheirosShopping,Sabado,Marco,Tarde,FluxoBaixo,VitrineMedio,Morno,ChuvaModerada,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Tarde,FluxoModerado,VitrineMedio,Morno,ChuvaModerada,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Tarde,FluxoBaixo,VitrineMedio,Morno,ChuvaModerada,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Tarde,FluxoBaixo,VitrineMedio,Morno,ChuvaModerada,SemAtendimento
PinheirosShopping,Sabado,Marco,Tarde,FluxoBaixo,VitrineMedio,MuitoQuente,ChuvaModerada,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Noite,FluxoBaixo,VitrineMedio,MuitoQuente,ChuvaModerada,SemAtendimento
PinheirosShopping,Sabado,Marco,Noite,FluxoBaixo,VitrineMedio,MuitoQuente,ChuvaModerada,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Noite,FluxoBaixo,VitrineMedio,MuitoQuente,ChuvaModerada,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,ChuvaModerada,SemAtendimento
PinheirosShopping,domingo,Marco,Manha,SemFluxo,VitrineNenhumMovimento,Morno,SemChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Manha,SemFluxo,VitrineNenhumMovimento,Morno,SemChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Manha,SemFluxo,VitrineNenhumMovimento,Morno,SemChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Tarde,SemFluxo,VitrineBaixo,Morno,SemChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,SemChuva,1-3Atendimentos
PinheirosShopping,domingo,Marco,Tarde,FluxoBaixo,VitrineMedio,Morno,SemChuva,1-3Atendimentos
PinheirosShopping,domingo,Marco,Tarde,FluxoModerado,VitrineMedio,Morno,SemChuva,4-6Atendimentos
PinheirosShopping,domingo,Marco,Tarde,FluxoBaixo,VitrineMedio,Morno,SemChuva,1-3Atendimentos
PinheirosShopping,domingo,Marco,Tarde,FluxoBaixo,VitrineMedio,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,domingo,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,domingo,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Noite,SemFluxo,VitrineNenhumMovimento,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Noite,SemFluxo,VitrineNenhumMovimento,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Morno,Tempestade,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Morno,Tempestade,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Morno,Tempestade,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,Tempestade,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Morno,Tempestade,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,Tempestade,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,Tempestade,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,Tempestade,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,Tempestade,1-3Atendimentos
PinheirosShopping,segunda-feira,Marco,Noite,FluxoBaixo,VitrineMedio,Morno,Tempestade,1-3Atendimentos
PinheirosShopping,segunda-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Morno,Tempestade,1-3Atendimentos
PinheirosShopping,segunda-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Morno,Tempestade,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,Morno,Tempestade,SemAtendimento
PinheirosShopping,terca-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Quente,Tempestade,SemAtendimento
PinheirosShopping,terca-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Quente,Tempestade,SemAtendimento
PinheirosShopping,terca-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Morno,Tempestade,SemAtendimento
PinheirosShopping,terca-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,Tempestade,1-3Atendimentos
PinheirosShopping,terca-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,Tempestade,SemAtendimento
PinheirosShopping,terca-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,Tempestade,1-3Atendimentos
PinheirosShopping,terca-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Morno,Tempestade,1-3Atendimentos
PinheirosShopping,terca-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Morno,Tempestade,SemAtendimento
PinheirosShopping,terca-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,MuitoQuente,Tempestade,SemAtendimento
PinheirosShopping,terca-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,Tempestade,SemAtendimento
PinheirosShopping,terca-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,Tempestade,1-3Atendimentos
PinheirosShopping,terca-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,Tempestade,1-3Atendimentos
PinheirosShopping,terca-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,Tempestade,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Frio,Tempestade,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Frio,Tempestade,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Morno,Tempestade,1-3Atendimentos
PinheirosShopping,quarta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,Tempestade,1-3Atendimentos
PinheirosShopping,quarta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,Tempestade,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Morno,Tempestade,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Morno,Tempestade,1-3Atendimentos
PinheirosShopping,quarta-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Morno,Tempestade,1-3Atendimentos
PinheirosShopping,quarta-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,MuitoQuente,Tempestade,1-3Atendimentos
PinheirosShopping,quarta-feira,Marco,Noite,FluxoBaixo,VitrineMedio,MuitoQuente,Tempestade,1-3Atendimentos
PinheirosShopping,quarta-feira,Marco,Noite,FluxoBaixo,VitrineMedio,MuitoQuente,Tempestade,SemAtendimento
PinheirosShopping,quarta-feira,Marco,Noite,FluxoBaixo,VitrineMedio,MuitoQuente,Tempestade,4-6Atendimentos
PinheirosShopping,quarta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,Tempestade,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Morno,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Morno,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Morno,SemChuva,1-3Atendimentos
PinheirosShopping,quinta-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Morno,SemChuva,1-3Atendimentos
PinheirosShopping,quinta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,SemChuva,1-3Atendimentos
PinheirosShopping,quinta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Tarde,FluxoBaixo,VitrineMedio,Morno,SemChuva,1-3Atendimentos
PinheirosShopping,quinta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,quinta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,quinta-feira,Marco,Noite,FluxoBaixo,VitrineMedio,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,quinta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,quinta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,sexta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,sexta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,sexta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,sexta-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,sexta-feira,Marco,Noite,FluxoBaixo,VitrineMedio,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,sexta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,sexta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,sexta-feira,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Manha,FluxoBaixo,VitrineBaixo,Morno,ChuvaLeve,SemAtendimento
PinheirosShopping,Sabado,Marco,Manha,FluxoBaixo,VitrineBaixo,Morno,ChuvaLeve,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Manha,FluxoBaixo,VitrineBaixo,Quente,ChuvaLeve,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Tarde,FluxoBaixo,VitrineBaixo,Quente,ChuvaLeve,SemAtendimento
PinheirosShopping,Sabado,Marco,Tarde,FluxoBaixo,VitrineMedio,Quente,ChuvaLeve,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Tarde,FluxoBaixo,VitrineMedio,Quente,ChuvaLeve,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Tarde,FluxoBaixo,VitrineMedio,Quente,ChuvaLeve,SemAtendimento
PinheirosShopping,Sabado,Marco,Tarde,FluxoBaixo,VitrineMedio,Quente,ChuvaLeve,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Tarde,FluxoBaixo,VitrineMedio,MuitoQuente,ChuvaLeve,4-6Atendimentos
PinheirosShopping,Sabado,Marco,Noite,FluxoBaixo,VitrineMedio,MuitoQuente,ChuvaLeve,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Noite,FluxoBaixo,VitrineMedio,MuitoQuente,ChuvaLeve,SemAtendimento
PinheirosShopping,Sabado,Marco,Noite,FluxoBaixo,VitrineMedio,MuitoQuente,ChuvaLeve,1-3Atendimentos
PinheirosShopping,Sabado,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,ChuvaLeve,1-3Atendimentos
PinheirosShopping,domingo,Marco,Manha,SemFluxo,VitrineNenhumMovimento,Quente,SemChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Manha,SemFluxo,VitrineNenhumMovimento,Quente,SemChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Manha,SemFluxo,VitrineNenhumMovimento,Quente,SemChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Tarde,SemFluxo,VitrineBaixo,Quente,SemChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Tarde,FluxoBaixo,VitrineMedio,Quente,SemChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Tarde,FluxoBaixo,VitrineMedio,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,domingo,Marco,Tarde,FluxoBaixo,VitrineMedio,Quente,SemChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Tarde,FluxoBaixo,VitrineMedio,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,domingo,Marco,Tarde,FluxoBaixo,VitrineMedio,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,1-3Atendimentos
PinheirosShopping,domingo,Marco,Noite,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Noite,SemFluxo,VitrineNenhumMovimento,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,domingo,Marco,Noite,SemFluxo,VitrineNenhumMovimento,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Manha,FluxoBaixo,VitrineBaixo,MuitoQuente,SemChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Manha,FluxoBaixo,VitrineMedio,Morno,SemChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,SemChuva,1-3Atendimentos
PinheirosShopping,segunda-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,SemChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Morno,SemChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Tarde,SemFluxo,VitrineBaixo,Morno,SemChuva,SemAtendimento
PinheirosShopping,segunda-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,1-3Atendimentos
PinheirosShopping,segunda-feira,Marco,Tarde,FluxoBaixo,VitrineBaixo,Quente,SemChuva,1-3Atendimentos
